2393226636	181789	5797.71	5703.45	2	-411
606712488	178562	5009.57	4845.4	22	411
2626323654	185438	5111.66	14741.4	5	-411
1346003513	176251	5121.01	4479.35	1	411
1017472829	175809	4995.38	12573.9	0	411
349624622	176881	5210.4	1851.04	1	-411
1863468599	184727	4941.37	2058.41	0	411
70043878	182701	5378.72	3835.43	1	411
1495508477	179611	5271.63	3446.39	4	411
1545668886	181900	5114.95	3282.87	0	411
1545668886	181900	5114.95	3282.87	0	411
1545668886	181900	5114.95	3282.87	0	411
1319188324	181900	5184.45	1730.55	0	-411
83251097	176792	5348.3	2687.55	1	-411
1232548522	179369	4831.59	3881.54	0	411
2654944551	176094	5351.92	5732.95	3	-411
1191799945	184849	4977.08	8156.85	0	-411
1390523871	175715	5193.56	6403.65	4	411
1390523871	175715	5193.56	6403.65	4	411
222917262	183153	4940.3	3885.53	1	-411
28643857	175835	5364.98	6350.05	0	-411
3248264123	179062	5418.54	2785.65	3	-411
3248264123	179062	5418.54	2785.65	3	-411
239342508	178050	5349.27	3079.7	0	-411
988327904	182544	5207.2	3802.32	1	-411
1019415075	182356	4883.1	4303.96	1	-411
2789645202	175949	4940.57	11838.7	0	411
1174353857	175949	5375.74	16496.6	1	-411
1763279571	178438	4841.38	5359.53	4	411
128526540	174819	4941.3	8359.26	0	-411
2053993523	182569	4978.45	3579.69	0	-411
1473635866	180409	4985.28	6612.52	4	411
2916114718	180409	4830.92	3487.89	1	-411
379716434	182729	5120.31	10506.3	1	411
2773311462	181427	5372.94	8051.41	1	411
2546425130	177377	5068.64	3071.41	12	-411
1218569753	179769	4984.01	6721.56	6	411
203326585	177581	5023.38	5321.83	1	-411
3303509526	179673	4854.57	4428.71	0	411
1006673329	180475	5177.55	9792.59	3	411
897976887	181420	5214.32	7261.78	0	-411
167818352	184973	5498.2	10151.3	3	411
1099880719	184357	5639.51	2712.85	2	-411
90418304	184357	5387.97	3094.84	0	411
91701474	181992	4904.05	4045.02	2	-411
535031028	178718	5042.74	7365.39	0	411
2895163678	181336	5559.12	3017.93	2	411
2279072583	179534	4844.7	3485.41	13	411
2279072583	179534	4844.7	3485.41	13	411
2631920791	182437	5394.22	5522.75	1	-411
1017950864	185449	4832.75	5153.74	0	411
1894605747	178226	5099.21	7843.6	1	411
68741073	182001	5623.72	3233.51	2	-411
68741073	182001	5623.72	3233.51	2	-411
2121008080	181822	4835.19	1907.82	1	-411
1537296005	177387	4939.5	4212.47	4	411
461946836	182001	5737.03	4220.37	1	-411
406858562	177669	5195.36	8002.2	1	-411
1163609414	182660	5071.28	3782.67	0	411
1163609414	182660	5071.28	3782.67	0	411
398065818	179668	5330.52	5358.87	301	411
444973799	182660	5355.59	6886.47	1	-411
364655815	178459	5046.49	6848.46	1	-411
1253507013	176955	5408.33	10232.9	1	-411
916947584	176778	4878.6	26545.8	1	-411
2020386173	177445	5082.17	4102.71	0	-411
1356010561	182446	4951.85	13340.8	0	-411
2643754178	184169	4916.15	4178.43	2	-411
2643754178	184169	4916.15	4178.43	2	-411
257137125	178253	5244.83	1656	1	411
1482218085	178253	5211.36	9885.97	0	-411
3375573293	182712	5311.41	6273.19	20	-411
1006656510	178551	4940.25	5150.75	2	-411
2756351465	178551	5281.36	5997.17	2	-411
2985898421	182712	5378.44	8456.92	0	-411
3026881123	177394	4894.42	5899.33	1	-411
1562190658	177394	5038.95	2833.48	16	411
1562190658	177394	5038.95	2833.48	16	411
88137184	185325	5136.27	4628.95	7	411
88137184	185325	5136.27	4628.95	7	411
88137184	185325	5136.27	4628.95	7	411
543834353	182644	5090.64	7583.82	1	411
1663115952	182644	5045.66	5523.13	1	411
854018	180055	5423.03	6176.89	6	411
854018	180055	5423.03	6176.89	6	411
1041002651	182156	5317.88	1598.96	2	-411
491061488	177199	5185.63	3241.91	1	-411
1603269950	184967	5228.94	3848.13	1	411
1477717854	182736	5072.67	4674.38	1	-411
3095932607	182603	5610.26	11879	3	411
2319748037	181823	5521.09	2054.31	3	411
2383098604	176881	4870.4	2380.86	4	-411
1965140411	182920	5534.11	4810.19	3	411
1269000236	179026	5364.25	16464.9	1	-411
1269000236	179026	5364.25	16464.9	1	-411
1269000236	179026	5364.25	16464.9	1	-411
1269000236	179026	5364.25	16464.9	1	-411
1269000236	179026	5364.25	16464.9	1	-411
1346864725	179522	4895.74	3757.74	1	411
1536566516	179522	5359.05	1955.76	0	-411
3007868538	179522	5010.42	7765.83	3	-411
3035291547	184941	5241.81	3424.41	0	-411
2627062164	184115	4850.25	7826.14	0	-411
1535816684	184115	5220.96	1540.87	5	-411
1086350032	181189	5102.91	3866.46	2	411
2055373475	183130	4803.82	4895.37	1	411
