153914068	113131	5166.21	4691.84	0	-411
925199263	129695	4808.01	4944.2	0	411
511881685	126837	4861.95	6505.19	8	411
2399539732	129642	5184.38	7088.86	5	411
3342316354	130634	5334.59	6798.25	17	411
2965002366	130634	5296.85	12566.9	2	411
3163394674	116108	5171.32	5190.79	0	-411
1395277242	112536	5276.04	3667.2	2	-411
2888801210	131108	5213.89	2969.98	4	411
763501658	126403	5347.12	3784.11	0	-411
2520724773	118659	5112.65	4987.97	6	411
112916319	129766	4915.39	4067.14	2	-411
3050314290	129766	5023.24	20127.6	2	-411
346595207	125016	5171.05	5453.55	1	-411
2139971302	125972	4895.15	11979	1	411
3230326495	132275	5296.27	9403.57	1	-411
78516766	125972	4952.56	4094.71	1	-411
1643648680	115843	5204.43	1782.35	2	411
1254929012	124187	5082.56	4870.06	2	-411
1433400181	115193	4980.71	9768.53	2	411
1433400181	115193	4980.71	9768.53	2	411
841327594	129621	4882.38	8588.23	1	-411
431078738	112794	4922.2	4033.67	5	411
1847451534	115327	5434.59	9053.29	0	-411
1548878834	115327	5378.55	3958.46	2	-411
1791373651	125109	5217.29	5656.72	2	411
2349821502	129598	4900.94	12691.8	1	-411
1933730580	118726	5190.34	5575.72	0	-411
2366513681	133522	5368.52	5306.03	11	-411
1635809742	128428	5362.65	3745.4	11	411
1575472435	129928	5057.31	4532.24	0	411
2028347894	133522	4953.82	9759.1	1	-411
1354625946	126900	5131.58	6111.58	0	-411
1354625946	126900	5131.58	6111.58	0	-411
1354625946	126900	5131.58	6111.58	0	-411
1354625946	126900	5131.58	6111.58	0	-411
1354625946	126900	5131.58	6111.58	0	-411
2472091197	130628	5454.91	4789.91	1	-411
1101330038	130628	5584.7	4876.42	0	-411
1462196511	116781	4904.94	5956.47	1	411
164924006	115952	5118.26	6383.31	0	-411
164924006	115952	5118.26	6383.31	0	-411
131766007	126042	4857.73	8214.71	1	411
1644254756	130628	4960.33	6709.71	2	-411
1644254756	130628	4960.33	6709.71	2	-411
975577436	126042	4962.41	4445.35	1	-411
557213216	126974	5112.34	9538.45	0	-411
5475940869	114682	5124.51	10779.1	1	411
2231046612	125785	5163.67	8134.57	0	411
1700912451	115974	4969.73	5792.09	1	-411
90473354	131494	4894.84	5423.44	0	-411
2516181812	130516	5012.79	8284.82	3	411
2516181812	130516	5012.79	8284.82	3	411
58570591	120241	4875.53	5845.19	10	-411
1465385920	120241	5018.24	2454.69	0	411
93982511	131363	5344.47	10658.6	0	-411
1871249802	112781	5132.4	10890.6	1	411
811484067	118509	5103.48	7653.05	0	-411
837089271	118509	5231.39	3146.88	2	-411
1560418123	118509	4852.1	3674.87	2	411
334370817	118674	4953.8	1840.38	1	-411
570068745	117635	4939.39	10371	0	-411
