228424761	163757	4813.07	11098.5	1	-411	
210003926	163757	4820.28	2227.98	2	411	
291084511	163757	4854.59	2269.45	1	-411	
276543540	166647	5357.09	8143.77	5	-411	
163466981	166647	5362.68	6337.93	0	-411	
615111615	166647	5346.84	2624.77	0	-411	
1976573473	166647	4869.56	6988.88	3	411	
2545641092	166647	5254.21	14937.9	0	411	
2545641092	166647	5247.55	14937.9	1	411	
1796025847	166647	5436.27	2968.27	1	411	
1903633346	166902	5036.5	2947.42	1	411	
1515318224	166902	5154.78	8027.99	1	411	
2376622639	166902	4898.86	6653.16	1	411	
946196112	166891	5347.38	2400.51	0	-411	
222707456	166891	5328.35	14634.8	0	411	
1846603431	164700	5063.31	4752.61	2	411	
637922877	164700	5362.96	1961.76	0	-411	
28261106	164700	5925.7	7217.92	0	-411	
2140495825	166985	4960.29	3322.34	0	-411	
821954127	166985	5225.44	7837.11	1	-411	
647115680	166985	5073.53	3433.18	0	-411	
1279536168	165046	4818.08	6383.61	0	-411	
1279536168	165046	4892.12	6383.61	1	-411	
1108523421	165046	5017.19	10758.6	0	-411	
1181835065	166711	5283.62	6842.77	1	-411	
394973089	166711	5096.76	3268.14	0	-411	
651510513	166711	4913.4	12197	3	411	
420275478	166711	4944.78	3299	0	-411	
2095365556	166647	5526.88	3667.78	6	411	
138380724	166647	5143.29	1980.29	0	-411	
962691019	166647	5054.56	4540.54	0	411	
962691019	166647	5021.22	4540.54	2	411	
666151050	166647	5359.07	5033.17	0	-411	
1183875985	166647	5408.25	12143.7	0	-411	
2411978110	166647	5069.03	3826.94	1	411	
2507482310	166647	5046.69	11443.6	11	411	
1657866765	164700	4981.28	4233.1	1	411	
53703011	164700	4827.72	8244.97	0	-411	
954597733	164700	4806.42	2117.68	3	411	
19796341	164700	5208.48	4225.22	2	411	
982846560	166970	5021.62	3895.27	0	-411	
217991334	167105	5174.68	9342.55	2	411	
219844450	167105	5142.86	4120.26	0	411	
51793520	167105	5095.31	9563.59	1	411	
248440685	166987	5342.48	1422.87	2	411	
2267962660	166987	4890.82	5307.43	0	-411	
1873648183	166987	4895.12	4988.11	0	-411	
1763845100	166987	4852.42	11201.7	4	-411	
1481557603	166987	5090.03	3864.65	0	-411	
727844749	166987	4973.55	5311.1	1	-411	
2754245	163499	4961.39	4859.34	0	411	
295838228	163499	5367.96	4475.42	2	-411	
295838228	163499	5163.66	4475.42	3	-411	
1294783918	166987	4952.39	3613.4	7	411	
1680043499	166987	4852.82	9488.57	0	-411	
2191218713	166987	5005.69	6641.28	2	411	
1457321245	166987	5284.77	21491.2	0	411	
514046902	166987	4986.54	7360.27	1	411	
179681893	167105	5366.93	10407.9	1	411	
186469667	162847	5060.85	5763.74	1	411	
248490903	162847	5358.91	9978.16	0	-411	
931255933	163616	5381.03	1774.64	1	411	
939280703	163616	4970.35	8329.93	1	-411	
611969460	166329	5060.04	9905.7	0	-411	
611969460	166329	5375.45	9905.7	1	-411	
2344179581	166329	5367.14	11758.9	3	411	
2129687111	165406	5024.73	4603.77	0	-411	
1134955493	165406	5090.87	4330.06	3	411	
1612185123	165406	5247.17	12225.6	1	411	
1523888462	165406	5000.34	4529.21	4	411	
514429138	165406	5413.13	9272.77	0	-411	
514429138	165406	5412.71	10065	1	411	
1726737293	165406	5369.07	8872.87	1	-411	
1230587963	165406	5232.14	2981.53	1	-411	
886857470	163874	5130.86	8708.33	26	411	
1936878030	163874	4922.39	1532.95	1	-411	
297334895	163874	4989.12	8075.64	1	-411	
1562112175	164429	4827.3	5060.01	0	411	
531531003	163645	5402.09	2311.41	4	411	
2068827200	166900	5412.19	6496.89	1	411	
216407642	166900	5170.68	12793.5	0	-411	
2065268565	166900	5034.8	9544.81	6	-411	
2065268565	166900	4832.48	9544.81	14	-411	
309849014	166900	5238.3	3044.43	1	-411	
173487637	166900	5137.55	7685.73	0	411	
730670474	165403	5112.69	8554.5	0	411	
896213753	165403	5189.67	1503.42	0	411	
832790696	166770	5025.64	26017.6	1	411	
653358586	166770	5012.42	3631.4	0	411	
1631651461	164668	5375.21	2033.11	0	-411	
643210754	166470	4888.98	5602.27	5	-411	
772795616	166424	5086.13	4084.28	1	411	
2484450848	166424	5367.77	4721.83	1	411	
1856623972	166424	4975.3	7312.52	0	-411	
2238022226	166424	4899.38	5148.86	2	-411	
2517997207	164200	5147.98	7222.17	0	411	
109911547	164013	5413.58	3044.95	0	-411	
8961055	164013	5109.24	11963	1	-411	
8961055	164013	5180.39	11963	2	-411	
105236690	164013	5231.57	3016.25	2	-411	
22330310	164013	5319.4	8112.08	0	-411	
88202821	164013	4814.65	6971.61	0	-411	
32941057	164013	4804.74	5066.05	1	-411	
55710853	164013	4806.15	4351.38	0	-411	
698418347	163642	4839.09	6697.83	0	411	
698418347	163642	4809.11	6697.83	1	411	
486108107	163642	5023.78	3263.6	1	411	
952936213	163642	5357.96	6833.88	0	411	
952936213	163642	5182.85	5957.89	1	411	
952936213	163642	5412.64	6833.88	3	411	
993671960	163642	5447.58	2741.51	3	411	
331038728	163642	5351.44	2568.57	0	-411	
331038728	163642	5326.82	2265.18	1	411	
418411875	163642	5172.39	3334.05	2	-411	
476582677	163642	5367.67	4492.16	0	411	
2269756159	166663	4862.56	8882.45	1	-411	
2249769615	166663	5341.81	6428.84	0	411	
391640577	166663	4939.03	1846.32	0	411	
1833039981	166424	5317.72	2397.81	0	-411	
2381020322	166424	4960.04	8012.03	1	-411	
611568512	166424	5357.16	2679.64	0	-411	
611568512	166424	5300.87	2679.64	1	-411	
1286991290	166322	5347.93	1431.58	1	411	
419881634	166322	4848.65	5093.02	0	411	
10815345	166322	5041.17	4522.23	0	-411	
2606615493	166322	4954.36	3450.64	2	411	
866873692	163486	5392.44	4811.32	2	411	
1999816421	163486	5076.07	1652.78	0	-411	
428932829	163486	4865.71	3967.58	0	-411	
1448875835	163486	5113.55	2300.19	0	-411	
124847261	166473	4843.17	4079.68	2	411	
542171511	166473	5132.28	4449.63	0	-411	
1032957340	166473	4901.54	3825.68	0	-411	
2781299860	166669	5140.77	12841.4	0	-411	
2290575659	166669	5092.47	11134	4	411	
2290575659	166669	4916.2	11134	6	411	
1335339424	166669	5359.61	7334.27	1	-411	
1290841789	166669	4845.84	4696.26	0	-411	
389474344	163124	5386.37	4505.7	0	411	
541825143	163124	5267.09	5370.3	0	411	
541825143	163124	5266.92	5370.3	1	411	
208049082	163124	5188.05	9190.87	0	411	
89806753	164302	5185.79	2994.24	2	-411	
61380541	164302	5372.5	5266.75	0	-411	
1108486936	164205	5009.35	6208.06	10	411	
97128133	164205	4952.4	7018.33	0	411	
790463909	164205	4920.13	2710.2	0	-411	
1188827246	164205	4911.96	9147.14	2	411	
420312538	164205	4965.48	2222.03	2	411	
864366890	166971	5067.36	7491.77	0	-411	
864366890	166971	5326.83	7491.77	4	-411	
864366890	166971	5063.82	7491.77	6	-411	
148783097	166971	4947.88	10769.6	1	411	
720661059	166971	5052.79	6882.46	0	-411	
1080746608	167129	4813.78	3678.95	3	411	
336334210	167129	5098.74	13736.8	0	-411	
2169654203	166972	5366.99	3720.29	1	411	
1487676881	166972	5281.5	9629.16	0	-411	
1542179533	166682	4988.48	2713.24	0	-411	
832009620	166682	5109.91	3430.76	0	-411	
572221605	166711	5321.97	4665.94	1	411	
1133675290	166711	5576.26	3163.65	3	411	
36533654	166711	4811.25	7402.06	0	411	
36533654	166711	4853.7	7402.06	1	411	
1329500760	166711	5183.63	6599.61	0	-411	
1329500760	166711	5280.89	6599.61	2	-411	
461495954	162559	4955.57	1216.79	1	-411	
742757879	162559	4942.21	3988.02	1	411	
818286765	164243	4807.82	4231.37	1	-411	
908868126	164243	5137.31	8276.83	0	-411	
908868126	164243	5358.48	8276.83	1	-411	
910859325	164243	4953.14	2912.2	0	-411	
588378239	164243	4945.78	4791.58	0	-411	
455238640	163477	5217.56	8049.29	0	411	
196019190	163477	4845.46	6846.72	0	-411	
713399850	166428	5187.52	3147.37	2	-411	
1022123719	166428	4872.55	3935.79	1	411	
888549708	166428	4949.46	14317.7	0	-411	
888549708	166428	4945.26	14486.7	1	-411	
514465257	166428	5233.37	13563.7	1	411	
1610683593	164187	5168.95	6127.11	0	-411	
300236112	164187	4983.29	8598.53	1	411	
300236112	164187	5086.91	8598.53	3	411	
780826108	164187	4854.38	2230.6	0	-411	
795555034	163391	5183.77	3157.94	0	-411	
696416745	163391	5452.34	8263.3	0	-411	
931322191	163391	5353.72	8009.49	0	411	
931322191	163391	5893.09	8009.49	1	411	
1517379668	163391	5346.06	4036.64	1	411	
1628629663	165512	5358.74	4551.03	0	411	
742662398	166954	4864.25	4993.57	2	411	
602303329	166954	5233.54	4793.02	2	411	
4516011	166954	5349.61	5722.01	1	-411	
1516025151	166732	5007.08	3321.92	3	-411	
704989832	166732	5222.02	14517.3	0	411	
704989832	166732	5217.88	14517.3	1	411	
1743095084	166732	5092.07	3541.88	1	411	
732352336	166732	4923.42	3261.51	1	-411	
1852940492	166732	5425.45	1680.63	1	411	
490500908	166732	5348.21	1791.04	0	-411	
328693162	164665	4880.5	5711.14	1	-411	
1146355060	164665	5165.07	2825.82	0	-411	
1454806079	163640	5358.1	2714.56	1	411	
1304958410	163640	5091.17	2800.58	1	411	
84181653	163640	4816.64	5864.2	1	411	
2343308420	163640	5229.47	2162.71	4	-411	
1851152332	166660	5121.6	3331.65	0	411	
676356656	166660	5073.33	5763.95	3	411	
2191537996	166660	5048.93	4352.85	0	-411	
1766387591	166727	5201.06	6480.52	0	-411	
1766387591	166727	5849.3	6480.52	1	-411	
1766387591	166727	4937.67	6480.52	2	-411	
1777487132	166727	5125.13	2592.83	4	411	
948924007	166727	4936.34	1500.44	1	-411	
1873504704	166727	5362.9	10813.8	0	-411	
1723652654	163467	5357.33	6157.32	0	411	
1723652654	163467	5290.77	6157.32	1	411	
504683842	163877	4980.09	5646.81	0	-411	
555611311	163877	5028.47	2751.03	1	-411	
385828442	163877	5195.34	13482.5	1	411	
2239254252	163877	5029.94	3558.5	3	-411	
105922837	162832	5005.49	10119.6	1	-411	
1797091833	164916	5270.28	3119.87	1	-411	
595365303	164916	5496.21	2054.92	5	-411	
1474215750	164916	5217.67	1982.85	0	-411	
266122269	164916	5047.19	3219.1	0	-411	
266122269	164916	4947.84	3219.1	1	-411	
16047142	164916	4936.22	3068.66	21	411	
16047142	164916	5013.72	3068.66	26	411	
272188822	165077	5969.8	6829.04	0	411	
2224790842	165077	5363.85	4436.13	1	411	
917840805	162832	5131.96	3797.36	0	411	
485648807	162832	5363.99	3574.52	0	-411	
154027266	162832	5174.94	2053.07	1	-411	
381805496	166319	4885.13	9711.98	1	411	
509581594	166319	5193.61	9147.21	3	-411	
738446613	166319	5730.8	3376.54	5	-411	
491498773	166319	5171.4	4610.95	0	-411	
72984652	166319	5698.35	5546.84	3	-411	
85018647	166319	5009.14	3801.69	0	-411	
229286862	166319	5143.7	4141.5	0	-411	
232511077	166319	5352.26	4209.7	1	-411	
924727061	164916	5183.07	3093.01	1	-411	
1009253417	164916	5094.62	4435.58	1	-411	
477109599	164916	5182.94	20647.5	1	411	
49202694	163373	5146.17	11897.4	0	-411	
605439347	163373	5120.15	3368.92	1	411	
1903942635	166955	4958.49	15046.8	1	-411	
919593689	166955	5149.92	4188.12	0	-411	
1828765811	164073	5389.97	4150.13	1	411	
